nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
Pancreas Expression,https://www.oxfordjournals.org/nar/database/summary/1325,False,http://www.pancreasexpression.org,https://www.pancreasexpression.org/home/,200,OK,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gkt959,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt959,
PmiRKB,https://www.oxfordjournals.org/nar/database/summary/1326,True,http://bis.zju.edu.cn/pmirkb/,http://bis.zju.edu.cn/pmirkb/,200,OK,26 Apr 2018,RNA sequence databases,,Plant databases,General plant databases,,,http://dx.doi.org/10.1093/nar/gkq721,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq721,
PRO,https://www.oxfordjournals.org/nar/database/summary/1327,False,http://pir.georgetown.edu/pro,https://proconsortium.org/,200,OK,,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,http://dx.doi.org/10.1093/nar/gkt1173,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1173,
Protegen,https://www.oxfordjournals.org/nar/database/summary/1328,False,http://www.violinet.org/protegen/,https://www.violinet.org/protegen/,200,OK,,Immunological databases,,,,,,http://dx.doi.org/10.1093/nar/gkq944,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq944,
RegPhos,https://www.oxfordjournals.org/nar/database/summary/1329,,http://RegPhos.mbc.nctu.edu.tw/,,"HTTPConnectionPool(host='regphos.mbc.nctu.edu.tw', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd6a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='regphos.mbc.nctu.edu.tw', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd6a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Metabolic and Signaling Pathways,Signalling pathways,,,,,http://dx.doi.org/10.1093/nar/gkq970,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq970,
SolGenomics,https://www.oxfordjournals.org/nar/database/summary/1331,False,http://solgenomics.net/,https://solgenomics.net/,200,OK,,Plant databases,Other plants,,,,,http://dx.doi.org/10.1093/nar/,,
SuperSweet,https://www.oxfordjournals.org/nar/database/summary/1332,False,http://bioinformatics.charite.de/sweet/,https://bioinformatics.charite.de/sweet/,404,Not Found,,Structure Databases,Carbohydrates,,,,,http://dx.doi.org/10.1093/nar/gkq917,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq917,
TADB,https://www.oxfordjournals.org/nar/database/summary/1333,False,http://bioinfo-mml.sjtu.edu.cn/TADB/,https://bioinfo-mml.sjtu.edu.cn/TADB/,200,OK,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/nar/gkq908,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq908,
TcoF-DB,https://www.oxfordjournals.org/nar/database/summary/1334,False,http://cbrc.kaust.edu.sa/tcof/,https://www.cbrc.kaust.edu.sa/tcof/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkq945,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq945,
TRIP,https://www.oxfordjournals.org/nar/database/summary/1336,True,http://www.trpchannel.org/,http://www.trpchannel.org/,502,Connection refused,,Protein sequence databases,Databases of individual protein families,Metabolic and Signaling Pathways,Protein-protein interactions,,,http://dx.doi.org/10.1093/nar/gkq814,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq814,
ViralZone,https://www.oxfordjournals.org/nar/database/summary/1337,False,http://viralzone.expasy.org/,https://viralzone.expasy.org/,200,OK,03 May 2022,Genomics Databases (non-vertebrate),Viral genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1220,http://academic.oup.com/nar/article/41/D1/D579/1069386/ViralZone-recent-updates-to-the-virus-knowledge,
WebGeSTer DB,https://www.oxfordjournals.org/nar/database/summary/1339,True,http://pallab.serc.iisc.ernet.in/gester/,http://pallab.serc.iisc.ernet.in/gester/,200,OK,16 Jul 2021,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gkq971,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq971,
EBI patent sequences,https://www.oxfordjournals.org/nar/database/summary/1340,True,http://www.ebi.ac.uk/patentdata/nr/,http://www.ebi.ac.uk/patentdata/nr/,404,Not Found,,Nucleotide Sequence Databases,International Nucleotide Sequence Database Collaboration,,,,,,,
3D-Footprint,https://www.oxfordjournals.org/nar/database/summary/1341,True,http://floresta.eead.csic.es/3dpwm/,http://floresta.eead.csic.es/3dpwm/,200,OK,11 Apr 2022,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
RegPrecise,https://www.oxfordjournals.org/nar/database/summary/1342,False,http://regprecise.lbl.gov,https://regprecise.lbl.gov/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
TransmiR,https://www.oxfordjournals.org/nar/database/summary/1343,True,http://www.cuilab.cn/transmir,http://www.cuilab.cn/transmir,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
HHMD,https://www.oxfordjournals.org/nar/database/summary/1345,,http://bioinfo.hrbmu.edu.cn/hhmd,,"HTTPConnectionPool(host='bioinfo.hrbmu.edu.cn', port=80): Max retries exceeded with url: /hhmd (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8958>, 'Connection to bioinfo.hrbmu.edu.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='bioinfo.hrbmu.edu.cn', port=80): Max retries exceeded with url: /hhmd (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8958>, 'Connection to bioinfo.hrbmu.edu.cn timed out. (connect timeout=120)'))",,Protein sequence databases,Protein properties,,,,,,,
MeMotif,https://www.oxfordjournals.org/nar/database/summary/1346,True,http://projects.biotec.tu-dresden.de/memotif,http://projects.biotec.tu-dresden.de/memotif,404,Not Found,,Protein sequence databases,Protein sequence motifs and active sites,,,,,,,
SuperCYP,https://www.oxfordjournals.org/nar/database/summary/1348,False,http://bioinformatics.charite.de/supercyp,https://bioinformatics.charite.de/supercyp,404,Not Found,,Protein sequence databases,Databases of individual protein families,,,,,,,
NNDB,https://www.oxfordjournals.org/nar/database/summary/1349,False,http://rna.urmc.rochester.edu/NNDB,http://rna.urmc.rochester.edu/NNDB/,200,OK,01 Jun 2016,Structure Databases,Nucleic acid structure,,,,,,,
PTGL,https://www.oxfordjournals.org/nar/database/summary/1352,True,http://ptgl.uni-frankfurt.de/,http://ptgl.uni-frankfurt.de/,200,OK,,Structure Databases,Protein structure,,,,,,,
fPOP,https://www.oxfordjournals.org/nar/database/summary/1353,True,http://pocket.med.wayne.edu/fpop/,http://pocket.med.wayne.edu/fpop/,200,OK,,Structure Databases,Protein structure,,,,,,,
ComSin,https://www.oxfordjournals.org/nar/database/summary/1354,,http://antares.protres.ru/comsin/,,"HTTPConnectionPool(host='antares.protres.ru', port=80): Max retries exceeded with url: /comsin/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5bfcb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='antares.protres.ru', port=80): Max retries exceeded with url: /comsin/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5bfcb50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Protein structure,,,,,,,
Protein Naming Utility,https://www.oxfordjournals.org/nar/database/summary/1355,False,http://www.jcvi.org/pn-utility,https://www.jcvi.org/pn-utility,404,Not Found,16 May 2022,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,,,
phiSITE,https://www.oxfordjournals.org/nar/database/summary/1356,False,http://www.phisite.org,http://www.phisite.org/,200,OK,06 Feb 2010,Genomics Databases (non-vertebrate),Viral genome databases,,,,,,,
MicrobesOnline,https://www.oxfordjournals.org/nar/database/summary/1358,False,http://www.MicrobesOnline.org,http://www.microbesonline.org/,200,OK,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
AspGD,https://www.oxfordjournals.org/nar/database/summary/1359,,http://www.aspgd.org,,"HTTPConnectionPool(host='www.aspgd.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5bfc568>, 'Connection to www.aspgd.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.aspgd.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5bfc568>, 'Connection to www.aspgd.org timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,http://dx.doi.org/10.1093/nar/gkt1029,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1029,
TriTrypDB,https://www.oxfordjournals.org/nar/database/summary/1360,False,http://www.TriTrypDB.org,https://tritrypdb.org/tritrypdb/,200,OK,06 May 2022,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
SMPDB,https://www.oxfordjournals.org/nar/database/summary/1362,False,http://www.smpdb.ca,http://www.smpdb.ca/,200,OK,,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gkt1067,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1067,
IBIS,https://www.oxfordjournals.org/nar/database/summary/1363,True,http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi,http://www.ncbi.nlm.nih.gov/Structure/ibis/ibis.cgi,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/GKR997,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr997,
Negatome,https://www.oxfordjournals.org/nar/database/summary/1364,,http://mips.helmholtz-muenchen.de/proj/ppi/negatome,,"HTTPConnectionPool(host='mips.helmholtz-muenchen.de', port=80): Max retries exceeded with url: /proj/ppi/negatome (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c9e8>, 'Connection to mips.helmholtz-muenchen.de timed out. (connect timeout=120)'))","HTTPConnectionPool(host='mips.helmholtz-muenchen.de', port=80): Max retries exceeded with url: /proj/ppi/negatome (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c9e8>, 'Connection to mips.helmholtz-muenchen.de timed out. (connect timeout=120)'))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gkt1079,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1079,
GWIDD,https://www.oxfordjournals.org/nar/database/summary/1365,False,http://gwidd.bioinformatics.ku.edu,http://gwidd.bioinformatics.ku.edu/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
PepX,https://www.oxfordjournals.org/nar/database/summary/1366,,http://pepx.switchlab.org/,,"HTTPSConnectionPool(host='pepx.switchlab.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='pepx.switchlab.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1123)')))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
NCBI BioSystems,https://www.oxfordjournals.org/nar/database/summary/1368,False,http://www.ncbi.nlm.nih.gov/biosystems,https://www.ncbi.nlm.nih.gov/biosystems,404,Not Found,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
Mousebook,https://www.oxfordjournals.org/nar/database/summary/1369,False,http://www.mousebook.org/,https://archive.har.mrc.ac.uk/index,200,,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
INFRAFRONTIER,https://www.oxfordjournals.org/nar/database/summary/1370,True,https://www.infrafrontier.eu/,https://www.infrafrontier.eu/,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,http://dx.doi.org/10.1093/nar/,,
Gene Wiki,https://www.oxfordjournals.org/nar/database/summary/1371,False,http://en.wikipedia.org/wiki/Portal:Gene_Wiki,https://en.wikipedia.org/wiki/Portal:Gene_Wiki,200,OK,05 May 2022,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/GKR925,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr925,
Patrocles,https://www.oxfordjournals.org/nar/database/summary/1372,False,http://www.patrocles.org,http://www.patrocles.org/,200,OK,07 Dec 2020,Human Genes and Diseases,General polymorphism databases,,,,,,,
SelTarbase,https://www.oxfordjournals.org/nar/database/summary/1376,False,http://www.seltarbase.org,http://www.seltarbase.org/,200,OK,,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,
GeneSigDB,https://www.oxfordjournals.org/nar/database/summary/1378,,http://compbio.dfci.harvard.edu/genesigdb,,"HTTPConnectionPool(host='compbio.dfci.harvard.edu', port=80): Max retries exceeded with url: /genesigdb (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c880>, 'Connection to compbio.dfci.harvard.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='compbio.dfci.harvard.edu', port=80): Max retries exceeded with url: /genesigdb (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c880>, 'Connection to compbio.dfci.harvard.edu timed out. (connect timeout=120)'))",,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/GKR901,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr901,
PLANdbAffy,https://www.oxfordjournals.org/nar/database/summary/1380,False,http://affymetrix2.bioinf.fbb.msu.ru,http://affymetrix2.bioinf.fbb.msu.ru/,200,OK,16 Sep 2016,Microarray Data and other Gene Expression Databases,,,,,,,,
GeMInA,https://www.oxfordjournals.org/nar/database/summary/1381,False,http://gemina.igs.umaryland.edu,https://sourceforge.net/projects/gemina/,200,OK,,Other Molecular Biology Databases,,,,,,,,
BioNumbers,https://www.oxfordjournals.org/nar/database/summary/1382,False,http://www.bionumbers.hms.harvard.edu,http://www.bionumbers.hms.harvard.edu/,200,OK,23 Mar 2006,Other Molecular Biology Databases,,,,,,,,
T3DB,https://www.oxfordjournals.org/nar/database/summary/1383,False,http://www.t3db.org,http://www.t3db.ca/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gku1004,http://academic.oup.com/nar/article/43/D1/D928/2435303/T3DB-the-toxic-exposome-database,
BioDrugScreen,https://www.oxfordjournals.org/nar/database/summary/1384,False,http://www.biodrugscreen.org/,https://www.biodrugscreen.org/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,,,
CAMP,https://www.oxfordjournals.org/nar/database/summary/1385,True,http://www.camp.bicnirrh.res.in/,http://www.camp.bicnirrh.res.in/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkt1157,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1157,
PrimerBank,https://www.oxfordjournals.org/nar/database/summary/1386,False,http://pga.mgh.harvard.edu/primerbank/,https://pga.mgh.harvard.edu/primerbank/,200,OK,28 Dec 2011,Other Molecular Biology Databases,Molecular probes and primers,,,,,http://dx.doi.org/10.1093/nar/GKR1013,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1013,
PRGdb,https://www.oxfordjournals.org/nar/database/summary/1388,False,http://www.prgdb.org,http://www.prgdb.org/prgdb4/,200,OK,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gks1183,http://academic.oup.com/nar/article/41/D1/D1167/1067378/PRGdb-20-towards-a-communitybased-database-model,
PNRD,https://www.oxfordjournals.org/nar/database/summary/1389,,http://structuralbiology.cau.edu.cn/PNRD,,"HTTPConnectionPool(host='structuralbiology.cau.edu.cn', port=80): Max retries exceeded with url: /PNRD (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd940>, 'Connection to structuralbiology.cau.edu.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='structuralbiology.cau.edu.cn', port=80): Max retries exceeded with url: /PNRD (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd940>, 'Connection to structuralbiology.cau.edu.cn timed out. (connect timeout=120)'))",,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gku1162,http://academic.oup.com/nar/article/43/D1/D982/2438581/PNRD-a-plant-noncoding-RNA-database,
AntigenDB,https://www.oxfordjournals.org/nar/database/summary/1390,,http://www.imtech.res.in/raghava/antigendb,,"HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/antigendb (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/antigendb (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Immunological databases,,,,,,,,
